id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,place,reason
1284,6398,NA,NA,1920,1920,us ug,Belong,Tykeson,the advisors and tutors at tykeson could not be more inclusive supportive and helpful i have come into this building incredibly stressed with questions more times than i can count and i always leave with a stronger sense of clarity and confidence
1285,6279,NA,NA,1920,1920,us ug,Belong,Autzen,omb has been my greatest experience at uo so far and i always feel a warm welcome from autzen whether it rehearsal with an empty stadium or a game with a full crowd i always feel at home
1285,6279,NA,NA,1920,1920,us ug,Belong,Bean,my advisor office is there and she has been one of my greatest aids in my transition to campus life she is one of the most friendly accepting people i have met on campus and i feel very accepted and empowered by her
1285,6279,NA,NA,1920,1920,us ug,Belong,Frohnmayer,all my friends are music majors and i have kkpsi meetings in the music building it feels like a very safe place for me and there always someone i know that will greet me with a smile although i myself am not a music major music itself is like a home for me and i love being able to do campus band omb and kkpsi with all the people that love and accept me for who i am
1286,3344,NA,NA,1819,1920,us ug,Belong,Library,i can study or hangout wherever
1286,3344,NA,NA,1819,1920,us ug,Belong,SRC,i can workout in different ways
1287,2506,NA,NA,1819,1920,us ug,Belong,Allen,it is my major a lot of my friends are here and i have close relations with a lot of my professors
1287,2506,NA,NA,1819,1920,us ug,Belong,SRC,i go here almost every day i have prctice here and i oftentimes run into friends people with similar interests
387,1247,NA,NA,1718,1920,us ug,Belong,GSH,it has big windows to look out of also people are coming and going
387,1247,NA,NA,1718,1920,us ug,Belong,LillisComplex,it open with a lot of windows
1288,6404,NA,NA,1920,1920,us ug,Belong,Lawrence,my major is landscape architecture so i spend a fair amount of time there the counselors are helpful and nice
1288,6404,NA,NA,1920,1920,us ug,Belong,Library,the library can be intimidating at times but for the most part it is a great place to study the quiet areas help me stay motivated and focused
1288,6404,NA,NA,1920,1920,us ug,Belong,Tykeson,i think that tykeson is a good place to meet with individuals to work on class projects it is also a nice place to stop and study between classes
1289,5727,NA,NA,1920,1920,us ug,Belong,Bean,i lived here i felt comfortable and liked the community here
1289,5727,NA,NA,1920,1920,us ug,Belong,GSH,i ate here a lot i felt comfortable and saw my friends here often
232,851,NA,NA,1617,1920,us ug,Belong,HCT,because i was able to find a great counselor that was multicultural and helped me with my mental health i felt very welcome here
232,851,NA,NA,1617,1920,us ug,Belong,Straub,i am in research labs with psychology professors that value my work
1292,8127,NA,NA,1920,1920,us ug,Belong,GSH,there are many of my friends who live in gsh this is a good place to find some peace and chill
1292,8127,NA,NA,1920,1920,us ug,Belong,Oregon,oregon hall holds the center for multicultural academic excellence i have found a warm and loving community in this place i feel safe and comfortable to go and hang out or study at this section of the university
1294,3441,NA,NA,1819,1920,us ug,Belong,Library,many people study by themselves and when i do i do not feel like i stick out
1294,3441,NA,NA,1819,1920,us ug,Belong,LLCNorth,i usually get my lunch here it pretty busy but it close to the rec center and i like to study and eat here i am just very used to this place but sometimes i feel out of place and self conscious because i am alone
1294,3441,NA,NA,1819,1920,us ug,Belong,SRC,i love the workout classes offered i usually do not feel anxious or out of place working out or studying here between my workout classes
1295,7758,NA,NA,1920,1920,us ug,Belong,Bean,bean is where i stayed it also where i met my roommate and now close friend i have so many memories at bean and i am so grateful for my time there
1297,2239,NA,NA,1819,1920,us ug,Belong,LISB,this is where my research lab is located i love being there and try to go as often as i can even if i do not have work to do i feel appreciated by my team and i love being productive being part of a lab makes me feel as though i have one hundred percent deserved that space and made it there on my own
1298,8369,NA,NA,1920,1920,us ug,Belong,Oregon,that where i go to get help about something and everyone who works at each one of the offices are extremely helpful and eager i have used 80 of the services in this building multiple times and they always are nice
1298,8369,NA,NA,1920,1920,us ug,Belong,Tykeson,i really like the building design honestly it is the newest building on campus and although i have not used it for advising i have had classes in it and walking around in there everyone seems so chill
1299,7922,NA,NA,1920,1920,us ug,Belong,Chapman,as a chc student i know there are resources for me at chapman
1299,7922,NA,NA,1920,1920,us ug,Belong,GSH,i lived in gsh so i started connecting more with the people there and feeling comfortable with being there i lived in a 6 person suite and got very comfortable and happy living with my suitemates
1300,2572,NA,NA,1819,1920,us ug,Belong,Hamilton,i eat there with friends idk
942,3998,NA,NA,1819,1920,us ug,Belong,Autzen,i did not mean to select autzen
942,3998,NA,NA,1819,1920,us ug,Belong,HEDCO,i attend the fhs program there and the education department is the most welcoming place on campus it nice people are friendly and the staff make an effort to connect
942,3998,NA,NA,1819,1920,us ug,Belong,Library,everyone is welcome at knight library there all types of people always there doing various levels of work you do your own thing and people keep to themselves
1301,5498,NA,NA,1920,1920,us ug,Belong,Jaqua,i feel like i am connected to the jaqua because being a student athlete i spend most of my days there either studying or getting help with my academics there are so many resources in the building that are always willing to do what they can in order to help us become successful
1302,5863,NA,NA,1920,1920,us ug,Belong,Lawrence,i had a lot of classes here so i would stay and work on homework here and there are a lot of open places for you to do so
1302,5863,NA,NA,1920,1920,us ug,Belong,Walton,this was my dorm and it was my home the people were always nice
1303,1598,NA,NA,1819,1920,us ug,Belong,Klamath,i work there
1303,1598,NA,NA,1819,1920,us ug,Belong,Pacific,my lab is there
1303,1598,NA,NA,1819,1920,us ug,Belong,Streisinger,my lab is there
1304,6021,NA,NA,1920,1920,us ug,Belong,LLCSouth,this is where i lived and i loved it so much everyone would talk to each other and especially in the bathroom that where we all met each other
1304,6021,NA,NA,1920,1920,us ug,Belong,SRC,i loved going there when i felt i needed time alone i could put my music on and just workout i also joined swim team which made me feel like a had another place to go and feel a part of
1305,6253,NA,NA,1920,1920,us ug,Belong,Carson,this is where i lived while on campus a lot of people that looked like me lived there and were able to relate to a lot of things i was going through
1305,6253,NA,NA,1920,1920,us ug,Belong,MattKnight,every time i go to a game with my friends it so fun and welcoming everyone is just there to have fun and cheer the players on i never really get any negative vibes
1305,6253,NA,NA,1920,1920,us ug,Belong,SRC,the rec is like my second home i would go there almost every evening and work out with my friends
1306,2192,NA,NA,1819,1920,us ug,Belong,LillisComplex,i am taking a lot of business classes so i frequent this building a lot for class clubs and studying it is welcoming and a nice place to spend time
297,1037,NA,NA,1617,1920,us ug,Belong,SRC,because i have equal access to everything in the facility
1308,5202,NA,NA,1920,1920,us ug,Belong,Bean,i lived here my dorm is where i chilled and studied a lot
1308,5202,NA,NA,1920,1920,us ug,Belong,SRC,everyone keeps to themselves does not take my stuff leaves me alone when working out no one cared what i am doing which is nice
540,1522,NA,NA,1718,1920,us ug,Belong,Deady,i like math
540,1522,NA,NA,1718,1920,us ug,Belong,SRC,i like work out
1309,3232,NA,NA,1819,1920,us ug,Belong,Hamilton,i was a student worker for hamilton dining the staff were generally accepting and friendly this is where i made friends outside of my usual friend group
1309,3232,NA,NA,1819,1920,us ug,Belong,HCT,when i did therapy for depression anxiety here service was prompt and friendly and i really liked the therapist
1311,6942,NA,NA,1920,1920,us ug,Belong,Autzen,during football games everyone is doing the same thing everyone is cheering for the team no matter who you are we are all doing that together
1311,6942,NA,NA,1920,1920,us ug,Belong,LISB,i meant to click the science library but i could not go back to fix it i feel like i belong at the science library because i know everyone around me as gone through or is going through the same things i am academically
1312,629,NA,NA,1617,1920,us ug,Belong,Allen,i am a journalism major and loved connecting with my teachers and peers in the sojc
1312,629,NA,NA,1617,1920,us ug,Belong,LillisComplex,a majority of my friends were business majors and i always felt welcome in lillis
1312,629,NA,NA,1617,1920,us ug,Belong,SRC,i enjoy going to the rec and recognizing classmates and friends
380,1234,NA,NA,1718,1920,us ug,Belong,McKenzie,i have lots of classes here and the professors have always been supportive to me throughout my college years
380,1234,NA,NA,1718,1920,us ug,Belong,SRC,the gym is where all my fears and worries go away and my only focus here is working out and bettering myself
1313,5652,NA,NA,1920,1920,us ug,Belong,Hamilton,i lived there and i grew accustomed to it
1313,5652,NA,NA,1920,1920,us ug,Belong,HCT,i received counseling services
1314,6200,NA,NA,1920,1920,us ug,Belong,Hamilton,my dorm was in the boynton wing of hamilton and i made a lot of close friends there and my entire floor kinda became a family away from family
1314,6200,NA,NA,1920,1920,us ug,Belong,Tykeson,it is one of my favorite spots to go and study or just to hang out
476,1396,NA,NA,1718,1920,us ug,Belong,Huestis,workplace learning space and teaching space i used to maintain the bulletin boards here and biology labs are taught in here
476,1396,NA,NA,1718,1920,us ug,Belong,Klamath,workplace learning space and teaching space i used to maintain the bulletin boards here and biology labs are taught in here
476,1396,NA,NA,1718,1920,us ug,Belong,Pacific,science building with science faculty and students
1315,5668,NA,NA,1920,1920,us ug,Belong,Chapman,i am a part of the honors college
1315,5668,NA,NA,1920,1920,us ug,Belong,GSH,this is where i lived and i met many great people here
1316,7606,NA,NA,1920,1920,us ug,Belong,Hamilton,i lived in hamilton for my first year in college so i felt comfortable there plus that is where most of the food options where for first years students so that is where most people ate
1316,7606,NA,NA,1920,1920,us ug,Belong,MattKnight,i had a lot of fun going to the basketball games for both men and women during my first year the atmosphere was fun and inviting for ducks to cheer for their team
1317,3665,NA,NA,1819,1920,us ug,Belong,Allen,allen is very inclusive and i am bonded to the classes i have taken there
1317,3665,NA,NA,1819,1920,us ug,Belong,McKenzie,the architecture is nice
443,1342,NA,NA,1718,1920,us ug,Belong,Library,i like how quiet and comfy it is
616,1544,NA,NA,1718,1920,us ug,Belong,Lawrence,i am surrounded by art in this building which is essentially my life
616,1544,NA,NA,1718,1920,us ug,Belong,Library,i just feel comfortable here and it a nice place to work read and collect my thoughts
1318,4465,NA,NA,1819,1920,us ug,Belong,Cemetery,it is an outside location super spacious not too many people
1318,4465,NA,NA,1819,1920,us ug,Belong,Library,it public is spacious is quiet and you are not usually approached in this setting
466,1378,NA,NA,1718,1920,us ug,Belong,HEDCO,i am an edf major so that where most of my classes are in general it is a quite welcoming place
466,1378,NA,NA,1718,1920,us ug,Belong,Library,i am interested in the numerous selections of books they have there and can always grab one and start reading
567,626,NA,NA,1617,1920,us ug,Belong,Library,easy to study
567,626,NA,NA,1617,1920,us ug,Belong,LillisComplex,easy to study
21,120,NA,NA,1516,1920,us ug,Belong,Carson,lived here in the gender equity hall
21,120,NA,NA,1516,1920,us ug,Belong,HCT,just non judgemental staff
21,120,NA,NA,1516,1920,us ug,Belong,Willamette,science community
87,438,NA,NA,1516,1920,us ug,Belong,LillisComplex,major
87,438,NA,NA,1516,1920,us ug,Belong,SRC,work
1320,5437,NA,NA,1920,1920,us ug,Belong,GSH,i lived here and met many of my friends here
1320,5437,NA,NA,1920,1920,us ug,Belong,SRC,working out is my stress relief and apart of my daily routine i spent a lot of time at the rec this year working out taking classes group x rock climbing and getting smart shake smoothies with friends
1320,5437,NA,NA,1920,1920,us ug,Belong,Walton,i had some good friends here and a have a lot of really happy memories in this building
1321,1362,NA,NA,1718,1920,us ug,Belong,HEDCO,the people are friendly and there are lots of comfortable work places
1321,1362,NA,NA,1718,1920,us ug,Belong,Library,i do not feel pressure to dress up or interact with people if i do not want to
1321,1362,NA,NA,1718,1920,us ug,Belong,Tykeson,it is a very comfortable modern building with places to work with friends or alone
1324,5784,NA,NA,1920,1920,us ug,Belong,Oregon,the cmae is located here and i am a diversity scholar so i feel really comfortable there and miss hanging out there
1324,5784,NA,NA,1920,1920,us ug,Belong,Tykeson,i like the ambiance there and would go there when i did not feel like studying in my dorm academic advising
198,750,NA,NA,1617,1920,us ug,Belong,Huestis,i have worked in huestis the last 4 years because i was working a job off campus 3 4 days a week while being a full time student i usually did my research at nights so most of the time i was the only one in huestis and it felt like my home away from home
198,750,NA,NA,1617,1920,us ug,Belong,Willamette,after huestis i spent the most time in willamette it was central to all of my classes so it was a great place to set up and study during 1 hour breaks also it feels like the heart of the science complex so there are always people i know coming in and out finally i really like studying in big open areas and willamette was perfect honestly i think my productivity has taken a dive mainly because i can not study at my favorite willamette table
505,1462,NA,NA,1718,1920,us ug,Belong,LillisComplex,my major is in business so most of my classes are held here
505,1462,NA,NA,1718,1920,us ug,Belong,SRC,i go to the rec pretty frequently and am an active person
1325,2402,NA,NA,1819,1920,us ug,Belong,HaywardField,have lots of friends here interested in the sport
1325,2402,NA,NA,1819,1920,us ug,Belong,LillisComplex,i am really into sports and business have lots of friends here
1326,4503,NA,NA,1819,1920,us ug,Belong,Autzen,auzten is a place where everyone is happy and connected about the same thing football games are one of the best things about college
1326,4503,NA,NA,1819,1920,us ug,Belong,LLCSouth,south is the best dorm on campus i lived their last year and had a close friend living there this year it was always fun to be there
1327,5308,NA,NA,1920,1920,us ug,Belong,Bean,latinx arc most of my friends
1328,6453,NA,NA,1920,1920,us ug,Belong,Cemetery,the trees are nice and i like them
1329,4729,NA,NA,1920,1920,us ug,Belong,Library,everyone is silent and studying like me
1330,6109,NA,NA,1920,1920,us ug,Belong,Walton,welcoming atmosphere lots of friends who stayed there
165,675,NA,NA,1617,1920,us ug,Belong,Library,i am comfortable doing work here i feel that people respect me here and that i have had good experiences in this building working or meeting with groups
165,675,NA,NA,1617,1920,us ug,Belong,LillisComplex,i spend most of my time on campus here it feels very comfortable i know my way around everyone is always nice and it is a great building
165,675,NA,NA,1617,1920,us ug,Belong,TurfField4,i am comfortable on soccer fields anywhere i play a lot of soccer so this area feels good to me specifically i scored one of the best goals i have ever scored on this feel so i have some sentimental value to this field
1332,6713,NA,NA,1920,1920,us ug,Belong,Carson,this is where i lived and i had a well rounded community that helped my transition in uo easier because i had more friends and connections
1332,6713,NA,NA,1920,1920,us ug,Belong,Lawrence,this is where most of my architecture classes are taken and where most of my connections were made i made closer friends and communicated better with others here because of projects and similar interests
1333,5227,NA,NA,1920,1920,us ug,Belong,LillisComplex,i enjoy business
1333,5227,NA,NA,1920,1920,us ug,Belong,LLCNorth,i lived in llc
24,138,NA,NA,1516,1920,us ug,Belong,Frohnmayer,i spent most of my time in the music building i have spent hours rehearsing and hanging out with friends in this building
1335,6463,NA,NA,1920,1920,us ug,Belong,Lawrence,the architecture program has been a huge part of my experience here
1335,6463,NA,NA,1920,1920,us ug,Belong,Library,a great place i can spend hours doing homework without being distracted
1335,6463,NA,NA,1920,1920,us ug,Belong,SRC,i work here
1336,7325,NA,NA,1920,1920,us ug,Belong,Hamilton,my ra made it seem like home and they made it a fun environment and i felt pretty relaxed there
1336,7325,NA,NA,1920,1920,us ug,Belong,Lawrence,well my major is architecture and i felt more right at home here and i was able to find it a lot easier to talk to others as we had the same interest
1337,2965,NA,NA,1819,1920,us ug,Belong,Autzen,it home it where all ducks come together to celebrate
1337,2965,NA,NA,1819,1920,us ug,Belong,Library,i feel that everyone kind of does their own thing in the library and i feel welcome there
1337,2965,NA,NA,1819,1920,us ug,Belong,SRC,the rec has a very inviting atmosphere and i feel accepted when i walk in
1339,6949,NA,NA,1920,1920,us ug,Belong,LillisComplex,i have enjoyed my classes here and the friends i have made in those classes because the educational focus of the building is more broad i feel that there are many different people with different interests and yet everyone gets along well and takes pride
1339,6949,NA,NA,1920,1920,us ug,Belong,SRC,the staff is very friendly and inviting and i enjoyed going here with my friends and classmates to work out together
1340,6912,NA,NA,1920,1920,us ug,Belong,LLCNorth,i lived there
1340,6912,NA,NA,1920,1920,us ug,Belong,SRC,i went there with friends and had a good time
1341,6760,NA,NA,1920,1920,us ug,Belong,Hamilton,i lived there
1341,6760,NA,NA,1920,1920,us ug,Belong,Library,i like books
524,1498,NA,NA,1718,1920,us ug,Belong,Lawrence,i am an art student so i have taken many classes at lawrence and generally spend a lot of my time there throughout college i have explored the building a lot and really love it i feel very comfortable there
1343,6387,NA,NA,1920,1920,us ug,Belong,Autzen,football season was such much fun and i felt very connected to uo and the students on campus at football games i love that we are able to come together and cheer on our ducks
1343,6387,NA,NA,1920,1920,us ug,Belong,LillisComplex,as declaring pre business i have felt very connected and at home in lillis everyone is super nice and all of the resources are so helpful
1344,2932,NA,NA,1819,1920,us ug,Belong,Frohnmayer,i am a music education major so almost all of my classes take place in the frohnmayer building i find all my support here from my professors and i have become close with my music education cohort
1344,2932,NA,NA,1819,1920,us ug,Belong,Hamilton,i work for hamilton dining and i absolutely love my job all the permanent staff are very kind to me and i get along with most of my coworkers i love being able to walk into work and say hello to say many coworkers
1345,2071,NA,NA,1819,1920,us ug,Belong,Library,because it secluded and when i want to get work done or be alone i go there
1345,2071,NA,NA,1819,1920,us ug,Belong,SRC,i like working out so it fun going there
1346,2779,NA,NA,1819,1920,us ug,Belong,Lawrence,i am an art student so i am in there a lot
1347,7305,NA,NA,1920,1920,us ug,Belong,LISB,science and research i find happiness within
1347,7305,NA,NA,1920,1920,us ug,Belong,McKenzie,it is very quite and comforting
1347,7305,NA,NA,1920,1920,us ug,Belong,Straub,i love psychology and always find peace in straub
1348,6529,NA,NA,1920,1920,us ug,Belong,Pacific,i take my classes there so i just enter take my class and ask questions if i have any i do not feel unaccepted in any of my science classes
1348,6529,NA,NA,1920,1920,us ug,Belong,Willamette,i take my science classes there and i do not feel out of place when i am in the building
1350,2035,NA,NA,1819,1920,us ug,Belong,Library,it a nice quite place to study and i feel welcomed there
1350,2035,NA,NA,1819,1920,us ug,Belong,SciCommons,i enjoy the science library they offer a place where i can connect with friends and enjoy a cub of coffee at a good price it probably my favorite place to hang out with friends on campus
1351,5353,NA,NA,1920,1920,us ug,Belong,Library,it so lovely to just go look through a bunch of books and learn something new of finish reading a story from a copy published in the 1800
1351,5353,NA,NA,1920,1920,us ug,Belong,Willamette,this is an atmosphere with motivated people who have diverse personalities and a shared interest in what i am interested in
1352,7614,NA,NA,1920,1920,us ug,Belong,Library,this is a place where you people with a wide range of interests and ages
1353,6075,NA,NA,1920,1920,us ug,Belong,LLCSouth,i lived in llc south this past year i made some of my best friends and always felt supported by my floor community
1353,6075,NA,NA,1920,1920,us ug,Belong,SRC,i have never felt any form of judgement at the rec while working out everyone is very accepting and supportive there are women hours which are very empowering but in addition to that i can go lift next to guys that are 3 times my size and not feel intimidated it is a very welcoming place in the first week of school my friends and i went to go play basketball despite being very bad we saw 3 guys and asked if they wanted to play 3v3 pickup they said yes despite being seniors and much much better than us
1354,2533,NA,NA,1819,1920,us ug,Belong,Autzen,there is this sense of community where everyone comes together to support our ducks and your major or friend group does not matter because we are supporting the same thing
1355,4998,NA,NA,1920,1920,us ug,Belong,Frohnmayer,i absolutely love the music program at uo i have made such a wide variety of good friends throughout this year and it has made this place feel like home
1355,4998,NA,NA,1920,1920,us ug,Belong,GSH,i felt like i got to know a significant portion of the people who lived with me at gsh and even if we were not close friends we could always be friendly with one another plus gsh has my favorite food on campus
1355,4998,NA,NA,1920,1920,us ug,Belong,SRC,i have a lot of friends that enjoy playing basketball and rock climbing or just working out in general so we spent a lot of our free time there
836,1862,NA,NA,1819,1920,us ug,Belong,Autzen,football games are what i get most excited about during the fall
836,1862,NA,NA,1819,1920,us ug,Belong,MattKnight,i always feel like i am a part of the duck family at basketball games
836,1862,NA,NA,1819,1920,us ug,Belong,SRC,it a great place to alleviate stress and feel better about yourself
1356,6738,NA,NA,1920,1920,us ug,Belong,KalapuyaIlihi,i hid in my dorm room a lot it felt safe
1356,6738,NA,NA,1920,1920,us ug,Belong,Library,wgs 201 class made me feel noticed
1357,905,NA,NA,1617,1920,us ug,Belong,Library,it is the one place i can focus on my work without worrying about other distractions
821,2259,NA,NA,1819,1920,us ug,Belong,Library,great place to study where i find myself often
821,2259,NA,NA,1819,1920,us ug,Belong,LillisComplex,i do a lot of my work at lillis being a business student and i am heavily involved with activities associated with the school
821,2259,NA,NA,1819,1920,us ug,Belong,SRC,i love working out and playing basketball and its where i go to compete have fun and better myself with my friends
414,1286,NA,NA,1718,1920,us ug,Belong,Library,great place to do homework
414,1286,NA,NA,1718,1920,us ug,Belong,SRC,i love group yoga classes
1358,7883,NA,NA,1920,1920,us ug,Belong,SRC,i liked going there for class and i felt like everyone i talked to there was nice
1358,7883,NA,NA,1920,1920,us ug,Belong,Straub,i am a psychology major and that is where i had classes for the first and second term this year
869,2353,NA,NA,1819,1920,us ug,Belong,Library,the library is a place mainly to study get homework done and work on class material there has never been a time i have felt distanced from others from the university this location allows people to go to different areas and focus on their own stuff
869,2353,NA,NA,1819,1920,us ug,Belong,SRC,the student rec center allows me to workout and do my own thing i do not necessarily feel judged because the uo rec center offers women hours which allows me to be my self and do my own thing
1359,2999,NA,NA,1819,1920,us ug,Belong,Chapman,students and staff in chapman are generally friendly and helpful i do not spend a lot of time here outside of my classes but i feel welcome at the classes events i attend here and i appreciate the academic atmosphere within the space
1359,2999,NA,NA,1819,1920,us ug,Belong,KnightLaw,this is where i do the bulk of my studying i enjoy this space because it it is quiet academic and feels more professional mature than other locations on campus it is a place where i know i can work free of distractions and social anxiety
1359,2999,NA,NA,1819,1920,us ug,Belong,Library,i work in the tutoring center on the fourth floor other than work i do not spend a great deal of time at the library but i love being at work and being part of the welcoming academic atmosphere in the tutoring center also i think the cafe in the basement is a lovely place to study or relax on breaks and it is not nearly as busy clustered as many other spaces on campus
157,651,NA,NA,1617,1920,us ug,Belong,Allen,i am a public relations major i love allen and i have so many friends there
157,651,NA,NA,1617,1920,us ug,Belong,Autzen,i am a part of duck nation and i get to join with family and friends to cheer on a team we all love
157,651,NA,NA,1617,1920,us ug,Belong,Library,everyone is focusing on their studies like me
315,1102,NA,NA,1617,1920,us ug,Belong,Columbia,it is related to my major so this is my envs department
315,1102,NA,NA,1617,1920,us ug,Belong,KnightLaw,quiet and concentrated the law library is one of my favorite places to study
315,1102,NA,NA,1617,1920,us ug,Belong,Willamette,big windows and adequate sunlight this is also my favorite place to study and do some readings
1360,5179,NA,NA,1920,1920,us ug,Belong,Autzen,autzen is where everyone goes to celebrate and cheer on our team and on game days everyone is connected you are friends with everyone there because you are all one school and cheering on one team it is full of excitement and fun that everyone chooses to spend with everyone
1360,5179,NA,NA,1920,1920,us ug,Belong,LLCNorth,i lived in llc north and it was one of the best experiences i found great friends that will hopefully be in my life for a long time and the community of living together was fun
1361,5665,NA,NA,1920,1920,us ug,Belong,GSH,i lived in this resident hall and i have many friends
1361,5665,NA,NA,1920,1920,us ug,Belong,HCT,when i was dealing with anxiety i found support here
1362,7755,NA,NA,1920,1920,us ug,Belong,Bean,as a freshman staying in the dorms is always a fun experience i did not spend much time here though i liked to joke around with my friends and family that i am only here to sleep and that very true i was either doing homework or sleeping in the dorms it was not until spring term that i started hanging out in the lobbies and getting to know people
1362,7755,NA,NA,1920,1920,us ug,Belong,Frohnmayer,being a music major i spend most hours of the day in this building practicing and taking all my classes doing omb helped me get to know so many people throughout the somd and i know a lot of people from my high school that have gone to uo for music and it always nice to see them around
1362,7755,NA,NA,1920,1920,us ug,Belong,SRC,would workout before my classes in the morning and every day from january 1st to right before spring break i was one of the first people at the front waiting for the rec to open the doors i have spent a lot of hours working out and getting to see familiar faces in the gym every morning
1363,5315,NA,NA,1920,1920,us ug,Belong,Library,no one really bothers you and the rooms are great to study in
1363,5315,NA,NA,1920,1920,us ug,Belong,Oregon,aec and dean of students
1365,4923,NA,NA,1920,1920,us ug,Belong,Lawrence,i like the design library and spend a lot of time there i have a friend that goes there a lot too
1365,4923,NA,NA,1920,1920,us ug,Belong,McKenzie,i spent a lot of time there while i was taking spanish and had the same professor twice in a row she was fantastic
177,695,NA,NA,1617,1920,us ug,Belong,Library,its quiet and calm
177,695,NA,NA,1617,1920,us ug,Belong,SRC,everyone is doing their own thing
1367,5633,NA,NA,1920,1920,us ug,Belong,Carson,carson was my home i lived there i made friends there
1367,5633,NA,NA,1920,1920,us ug,Belong,Library,i am an english major i feel at home around books
1368,5239,NA,NA,1920,1920,us ug,Belong,Chapman,i have really enjoyed being in the honors college and am appreciative of the things i have gotten to learn and people i have gotten to meet i also like sitting on the outside beck facing the big tree watching people walk by is soothing
1370,3091,NA,NA,1819,1920,us ug,Belong,Deady,this is one of the math where several of my instructors had their office hours being around other math students is nice
1370,3091,NA,NA,1819,1920,us ug,Belong,Library,the library is a quiet studious place and the quiet felt more welcoming to me than loud places it is a place where i can go to work and do research it is a comforting place
1371,3032,NA,NA,1819,1920,us ug,Belong,MattKnight,i am a huge basketball fan i have a large group of people that i do not hang out with outside of women basketball games but i always see them here and i feel completely welcomed because we all share the same interest and passion for women sports
1371,3032,NA,NA,1819,1920,us ug,Belong,SRC,as a female i know how intimidating it can be to go to the gym by yourself i go here a lot to work out and i have not once felt like i did not fit in i also play intramural basketball and the games are held in the rec so i feel comfortable being here
1372,1663,NA,NA,1819,1920,us ug,Belong,Library,i feel i belong here because i like to go here to study and find that it a common thing most all students go here to do
1372,1663,NA,NA,1819,1920,us ug,Belong,SciCommons,i feel very connected in the science library because i see many people i know with my major and similar classes so it is a great place for me to connect and study with others
1372,1663,NA,NA,1819,1920,us ug,Belong,SRC,here i feel like everyone just has a goal of feeling good and improving themselves and people are not there to judge others
1373,4626,NA,NA,1920,1920,us ug,Belong,Allen,i have attended events at allen that appeal to my interests and the design of the building which features many hallways and quiet places work while still feeling lively makes me feel comfortable
418,1294,NA,NA,1718,1920,us ug,Belong,Autzen,football games
418,1294,NA,NA,1718,1920,us ug,Belong,HaywardField,hanging out
418,1294,NA,NA,1718,1920,us ug,Belong,SRC,working out
1374,1221,NA,NA,1718,1920,us ug,Belong,Allen,i am a journalism advertising major and so i love allen and it where i take most of my classes spend most of my time
1374,1221,NA,NA,1718,1920,us ug,Belong,Hamilton,i lived in robbins wing of hamilton freshman year and i feel like hamilton will always be a part of me in a way lots of memories here
1374,1221,NA,NA,1718,1920,us ug,Belong,LillisComplex,i love the building and just feel like it a good study spot
1375,7727,NA,NA,1920,1920,us ug,Belong,HCT,here is where i first started on testosterone everyone there uses my correct pronouns and they all seem nice
1375,7727,NA,NA,1920,1920,us ug,Belong,McKenzie,i had a class here out of the 200 students in that class the professor made sure to talk to me almost everyday i felt that i could talk to her that is why i felt accepted here
1376,6518,NA,NA,1920,1920,us ug,Belong,Autzen,watching games is fun and i feel a connection to everyone as we are focused on the same goal
1376,6518,NA,NA,1920,1920,us ug,Belong,Hamilton,i lived in the dorms at hamilton and also worked in hamilton dining so i made strong connections and spent a lot of time here
1376,6518,NA,NA,1920,1920,us ug,Belong,Lawrence,i have had a few classes here and really like the atmosphere in lawrence i am interested in art so i like seeing others creating
1377,4903,NA,NA,1920,1920,us ug,Belong,Carson,this is where i stayed during my first two terms at the university i met a ton of new friends and made some meaningful relationships i absolutely loved it here
1377,4903,NA,NA,1920,1920,us ug,Belong,Oregon,it is where the cmae is located i go there to receive help on homework advising etc
1378,7679,NA,NA,1920,1920,us ug,Belong,Frohnmayer,being in the oregon marching band and oregon basketball band we spend a lot of time in this building with rehearsal and meetings so naturally i ended up coming here a lot
1378,7679,NA,NA,1920,1920,us ug,Belong,KalapuyaIlihi,this was my dorm and where my arc was based so i made a lot of friends here at ki
690,2807,NA,NA,1819,1920,us ug,Belong,Allen,most of my friendships are here the staff is helpful with the school
690,2807,NA,NA,1819,1920,us ug,Belong,McKenzie,most of my classes are there and know some of the staff
1379,3367,NA,NA,1819,1920,us ug,Belong,Allen,i am a journalism major so i have spent a lot of time there in the last year i have developed friendships and professional relationships there
1379,3367,NA,NA,1819,1920,us ug,Belong,Library,the people who work there whom i have had dealings with have always been very helpful unassuming and considerate
1379,3367,NA,NA,1819,1920,us ug,Belong,Oregon,that where i meet with other non traditional students and my trio advisors
1380,6613,NA,NA,1920,1920,us ug,Belong,LillisComplex,i like the atmosphere in the building it is a great place to work on things and to relax and hang out the open airy building is peaceful at times as you see other students or faculty walking to places it is overall welcoming because everyone is doing their thing and i always see people with smiles and in conversations
1380,6613,NA,NA,1920,1920,us ug,Belong,SRC,the staff always are happy and welcoming everyone is respectful and working out i like the different people in there those really working out or just getting a run in for the day
1381,7497,NA,NA,1920,1920,us ug,Belong,Barnhart,i lived here so i know lots of people there
1381,7497,NA,NA,1920,1920,us ug,Belong,KalapuyaIlihi,my really good friend lived there
1381,7497,NA,NA,1920,1920,us ug,Belong,Lawrence,art is where i feel most comfortable
