id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,place,reason
1341,6760,NA,NA,1920,1920,us ug,Belong,DuckStore,people do not expect me to be a certain way here
1341,6760,NA,NA,1920,1920,us ug,Belong,Fishbowl,people do not expect me to be a certain way here
524,1498,NA,NA,1718,1920,us ug,Belong,FallingSky,i enjoy meeting up with my friends there after classes and grabbing a bite to eat it a nice environment
524,1498,NA,NA,1718,1920,us ug,Belong,Fishbowl,i get food here regularly after classes so i feel pretty comfortable in here it just part of my routine
1343,6387,NA,NA,1920,1920,us ug,Belong,DuckNest,when walking into the duck nest you are welcomed by very nice students willing to help you with anything i love the feel and environment there
1343,6387,NA,NA,1920,1920,us ug,Belong,Fishbowl,there are so many different people that sit there you are able to meet a ton of different people everyone is always nice and welcoming
1343,6387,NA,NA,1920,1920,us ug,Belong,FreshMarket,it one of my favorite places to eat with friends after class and brings back happy memories all of the workers are very nice and including
1345,2071,NA,NA,1819,1920,us ug,Belong,Fishbowl,lots of people and it easy for me to get my work done
1348,6529,NA,NA,1920,1920,us ug,Belong,MCC,because there are a lot of people of color there and i feel like i belong there and will not be judged as a poc
1348,6529,NA,NA,1920,1920,us ug,Belong,Mills,the people there are very open minded and do not have mentalities that make me feel judged
1352,7614,NA,NA,1920,1920,us ug,Belong,Fishbowl,no
1352,7614,NA,NA,1920,1920,us ug,Belong,FreshMarket,no specific reason place to hang out with other students
1353,6075,NA,NA,1920,1920,us ug,Belong,Womens,the women center is a place that connects and supports women which is in line with my gender identity i feel that i could go here any time i need help
1354,2533,NA,NA,1819,1920,us ug,Belong,FallingSky,fewer people sit down by falling sky and it is a nicer corner where if you do not want to talk to anyone you do not have to
1354,2533,NA,NA,1819,1920,us ug,Belong,Fishbowl,everyone is able to sit where they want and you can sit next to someone you may not know without getting strange looks
1356,6738,NA,NA,1920,1920,us ug,Belong,DuckNest,it kind of is the chillest place on campus except when they have events then it way too crowded
1356,6738,NA,NA,1920,1920,us ug,Belong,Womens,i work at the wc i feel connected with my peers there
1357,905,NA,NA,1617,1920,us ug,Belong,FallingSky,all the workers are easy going and very friendly the ambiance of the brewery is also a perfect place to destress
1357,905,NA,NA,1617,1920,us ug,Belong,MCC,i am a first generation student of color the center helped me navigate my freshman year at uo
414,1286,NA,NA,1718,1920,us ug,Belong,OLounge,i like the tall tables so i can stand while i do schoolwork
414,1286,NA,NA,1718,1920,us ug,Belong,Womens,words can not explain the safe place the women center has provided for me
1358,7883,NA,NA,1920,1920,us ug,Belong,Courtyard,i was doing what everyone else was doing
869,2353,NA,NA,1819,1920,us ug,Belong,Fishbowl,i feel like the fishbowl is a great location that people use for passing by time or passing by between classes i have never felt uncomfortable and it nice always seeing my friends it also a great social hangout spot as well
869,2353,NA,NA,1819,1920,us ug,Belong,Womens,the women center is a place that allows me to be in the presence of other amazing women
1360,5179,NA,NA,1920,1920,us ug,Belong,Fishbowl,a lot of people do their homework here or meet with friends while getting lunch and i feel connected with people because we are all trying to get through the same thing just in a different way
1365,4923,NA,NA,1920,1920,us ug,Belong,FallingSky,i like the pool table outside of it they have events there sometimes and it feels like you are not on campus
177,695,NA,NA,1617,1920,us ug,Belong,AtriumEast,its a nice place to sit
199,755,NA,NA,1617,1920,us ug,Belong,LGBTQA3,its been my place for the last 4 years i have worked there hung out there and mentored lots of the underclassmen
1367,5633,NA,NA,1920,1920,us ug,Belong,DuckNest,they are very kind
1367,5633,NA,NA,1920,1920,us ug,Belong,FreshMarket,i have been in a few times it feels like a nice place
1367,5633,NA,NA,1920,1920,us ug,Belong,Starbucks,they are always super nice i go there frequently
1368,5239,NA,NA,1920,1920,us ug,Belong,Hallway1,i like the study spaces they allow you to look down over everything just makes you feel a part of something bigger a bigger story environment community
1368,5239,NA,NA,1920,1920,us ug,Belong,Hallway2,another nice study area again allows you to look over everything whilst not being too loud
1368,5239,NA,NA,1920,1920,us ug,Belong,TaylorLounge,very calming space people are working away chatting or playing piano
1371,3032,NA,NA,1819,1920,us ug,Belong,Courtyard,this is a place where i come to do a lot of my school work no one is really judging you for being there because most everyone there is also doing school work
1371,3032,NA,NA,1819,1920,us ug,Belong,Fishbowl,i also do a lot of my school work in the fishbowl it my favorite place on campus because i always see lots of people i know plus starbucks is right there
1375,7727,NA,NA,1920,1920,us ug,Belong,DuckNest,they let me take naps there and they bring dogs in sometimes plus all of the people that work there are really nice
1375,7727,NA,NA,1920,1920,us ug,Belong,Fishbowl,there is this lady who works at to starbucks and she learned my name and talked to me anytime that i went in there she made me feel welcome and accepted
1375,7727,NA,NA,1920,1920,us ug,Belong,LGBTQA3,i am a gay transgender man i am who they cater to that is why i feel that i fit in here
1378,7679,NA,NA,1920,1920,us ug,Belong,AtriumEast,another great place to relax in between classes and see a lot of familiar faces
1378,7679,NA,NA,1920,1920,us ug,Belong,OLounge,it was a great place to relax in between classes and see a lot of familiar faces
690,2807,NA,NA,1819,1920,us ug,Belong,MCC,everyone is friendly the place is a great place to relax and study
690,2807,NA,NA,1819,1920,us ug,Belong,Mills,staff are nice it is a good place to relax and talk with people
1380,6613,NA,NA,1920,1920,us ug,Belong,Fishbowl,everyone is super friendly and welcoming always smiling and enthusiastic
1385,5024,NA,NA,1920,1920,us ug,Belong,FallingSky,people are nice
1385,5024,NA,NA,1920,1920,us ug,Belong,FreshMarket,people are welcoming
1386,3159,NA,NA,1819,1920,us ug,Belong,FreshMarket,this is one of the places i frequent most in the emu and one of my favorites everyone is nice and they have everything
1386,3159,NA,NA,1819,1920,us ug,Belong,TaylorLounge,this is one of my favorite places to study everyone is nice and the ambiance is welcoming
1389,3842,NA,NA,1819,1920,us ug,Belong,Courtyard,the courtyard is a great place to meet up with friends eat lunch or even get work done i spend a lot of my time on campus in the emu for various things greek life school work eating printing etc
1389,3842,NA,NA,1819,1920,us ug,Belong,Fishbowl,the fishbowl is another great meeting spot i also spend a lot of time in this area when passing between classes or just hanging out with friends
1393,6038,NA,NA,1920,1920,us ug,Belong,FreshMarket,i just felt comfortable going in and getting food and studying around there
1394,5558,NA,NA,1920,1920,us ug,Belong,DuckStore,because it is the home of all things oregon duck related my whole life i have been a huge school spirit person and won most school spirit from 5th grade until the time i graduated im all in when it comes to my schools spirit
1394,5558,NA,NA,1920,1920,us ug,Belong,Fishbowl,it feels like a place where i can go and hang out no matter how many people are here or what the weather is like
1398,5376,NA,NA,1920,1920,us ug,Belong,DuckStore,i find the duckstore as an almost comforting place to go because there are many students looking for supplies and sometimes students help other students
1399,6020,NA,NA,1920,1920,us ug,Belong,FallingSky,i think that this was a good place to get pizza and hang out with friends
150,631,NA,NA,1617,1920,us ug,Belong,LGBTQA3,im gay
150,631,NA,NA,1617,1920,us ug,Belong,MCC,my friends go here a lot
150,631,NA,NA,1617,1920,us ug,Belong,Womens,im a woman they have good resources and printing
1401,2574,NA,NA,1819,1920,us ug,Belong,DuckStore,it is nice that there is a small duck store here if i need some advil all of the sudden or my favorite pen runs out of ink it is very convenient in addition the people who work here are always very happy and inviting
1401,2574,NA,NA,1819,1920,us ug,Belong,Fishbowl,the fishbowl is a place where everyone all races genders grades majors etc come together because it is a more social setting it is more inviting i commonly see random people i know here eating lunch or finishing some homework and i like that there is a place that is always welcoming
1402,5568,NA,NA,1920,1920,us ug,Belong,FallingSky,it an easy going environment for studying or just hanging out
1402,5568,NA,NA,1920,1920,us ug,Belong,Fishbowl,very open and sunny
1404,5632,NA,NA,1920,1920,us ug,Belong,FallingSky,falling sky is a place where i feel i have a lot of good memories with friends and family it a comfortable environment and a nice atmosphere
1404,5632,NA,NA,1920,1920,us ug,Belong,Mens,i only went there once during the week of welcome but i had a really great and reassuring conversation with the people there it honestly went a long way toward cheering me up
1406,7391,NA,NA,1920,1920,us ug,Belong,OLounge,the o lounge connects to a lot of other places that are interesting
214,791,NA,NA,1617,1920,us ug,Belong,FreshMarket,the food is amazing and everyone that works there are so nice very oregon vibes
1408,6627,NA,NA,1920,1920,us ug,Belong,Courtyard,it is a very nice place to eat lunch and being able to enjoy an outdoor meal is very relaxing
1408,6627,NA,NA,1920,1920,us ug,Belong,Hallway1,very academic environment and it has the comfort of being close to the action of the emu but far away enough that you can concentrate
1408,6627,NA,NA,1920,1920,us ug,Belong,OLounge,the o lounge allows for me to feel a sense of community especially during watch parties as well as provides a comfortable area to hang out and study
263,945,NA,NA,1617,1920,us ug,Belong,Fishbowl,a lot of people are always there it a good place to hang out and get food or met friends at
263,945,NA,NA,1617,1920,us ug,Belong,MCC,it is a great space to study met new people and being around pocs
1410,7918,NA,NA,1920,1920,us ug,Belong,Courtyard,i enjoyed sitting my the windows sometimes i just missed having greasy food and rice from home i could fix this by grabbing panda and sitting in one of the booths and did not feel lonely at all even if i was by myself
1410,7918,NA,NA,1920,1920,us ug,Belong,Fishbowl,this is where my church group met for devotionals on monday afternoons for fall and winter terms we had deep emotional conversations about the bible and had access to food if we ever got hungry the fishbowl also was a place where i could grab coffee if i was ever desperate for a pick me up before a midterm in columbia 150
132,584,NA,NA,1617,1920,us ug,Belong,DuckNest,it is a calming place that is supportive and kind
132,584,NA,NA,1617,1920,us ug,Belong,TaylorLounge,i like that it is a place to study eat and sometimes chat while also often listening to people play the piano it is fun to feel like we are sharing the space by being there and still doing our own thing
132,584,NA,NA,1617,1920,us ug,Belong,Womens,the atmosphere is welcoming it is clear that it is a safe place to be a woman while also making it clear that everyone there supports women empowerment
468,1383,NA,NA,1718,1920,us ug,Belong,OLounge,one of my favorite places to study it in a quieter part of the emu so i can get homework done but i still can people watch and have background noise it close to tea which is always a win and the duck nest is around the corner if i need to take a breather it fun to watch people in the craft center work and there is always someone that will watch your things while you run to the bathroom
468,1383,NA,NA,1718,1920,us ug,Belong,Womens,i absolutely love the women center no matter what situation i may have on campus the women center has me covered started my period they have pads got a cut they have bandaids forgot to print something they have free and easy printing they are always accepting and kind and i know i can always go there if i need something
1421,4692,NA,NA,1920,1920,us ug,Belong,MCC,i have been there a few times with friends and usually feel welcomed by the people in there
1421,4692,NA,NA,1920,1920,us ug,Belong,OLounge,it a space where i can meet friends and study so i like to hang around the lounge
1421,4692,NA,NA,1920,1920,us ug,Belong,Womens,i am able to come and go into the women center and relax or come in to use the computers there
1422,5080,NA,NA,1920,1920,us ug,Belong,Fishbowl,i used to host an event every friday in the fishbowl it was our team most successful event and was truly fulfilling in that it made me and my coworker feel like we were truly promoting a sense of community within the emu
120,550,NA,NA,1617,1920,us ug,Belong,Fishbowl,a lot of people are there to just hang out or eat food food is universal
120,550,NA,NA,1617,1920,us ug,Belong,Mills,everyone is super friendly and i feel like diversity is represented well here
406,1273,NA,NA,1718,1920,us ug,Belong,Craft,this is a fun and welcoming space they encourage students to step out of their comfort zone and learn new skills
406,1273,NA,NA,1718,1920,us ug,Belong,FallingSky,the atmosphere is very laid back and it is a nice place to hang out or just unwind
1429,5152,NA,NA,1920,1920,us ug,Belong,Womens,as a woman and as a sorority woman i have seen the women center reach out and have heard what they offer and it generally just seems like an accepting and resourceful place
1433,858,NA,NA,1617,1920,us ug,Belong,Fishbowl,the fish bowl is an extremely inclusive space as it allows a lot of seating but also has many food options near by so there a nice mix of students stopping by to chat eat and study
1435,4630,NA,NA,1920,1920,us ug,Belong,Fishbowl,the atmosphere is very light and multi use so i feel that i can eat do work or simply pass time and not feel out of place
1435,4630,NA,NA,1920,1920,us ug,Belong,Mills,i went here once for an information session on study abroad programs and everyone was so nice and helpful if i were an international student i think i would be grateful to have this space
1435,4630,NA,NA,1920,1920,us ug,Belong,OLounge,this is a very quiet yet informal area so i feel that i am able to do whatever i need to and not be on display or obligated to stay silent
1436,4701,NA,NA,1920,1920,us ug,Belong,DuckNest,i enjoyed going when they would bring in dogs to pet i also appreciated that they had free things for students
1437,1595,NA,NA,1819,1920,us ug,Belong,Courtyard,this was just an area where i could sit and do my homework or study uninterrupted although the chairs were not the most comfortable it was a nice study place
765,1693,NA,NA,1819,1920,us ug,Belong,DuckStore,as a non traditional student i always worried about not fitting in the duck store clerks were pleasant inviting and eager to assist w out the judgment of my age as a student
765,1693,NA,NA,1819,1920,us ug,Belong,Fishbowl,the venues were pleasant and the seating was comfortable in addition any faculty passing through were hospitable
621,1472,NA,NA,1718,1920,us ug,Belong,TaylorLounge,i like the piano and i like that people can play whenever they like i find that music brings a sense of connection tot the people in that space because were all get to experience it together
189,726,NA,NA,1617,1920,us ug,Belong,Courtyard,nice tables and outlets to use while studying and eating very open and bright
189,726,NA,NA,1617,1920,us ug,Belong,Fishbowl,nice communal area to talk eat and study
189,726,NA,NA,1617,1920,us ug,Belong,OLounge,nice tables and outlets to use while studying and eating like the darker lighting
1440,4130,NA,NA,1819,1920,us ug,Belong,DuckStore,go here every morning to get an energy drink and snack
1440,4130,NA,NA,1819,1920,us ug,Belong,FallingSky,get a beer on campus super nice staff who remember me
594,872,NA,NA,1617,1920,us ug,Belong,Fishbowl,there are students of all grades majors ages etc in the fishbowl
1443,5462,NA,NA,1920,1920,us ug,Belong,AtriumEast,i study here a lot i just got used to being there and it was a very calming environment for me
1443,5462,NA,NA,1920,1920,us ug,Belong,TaylorLounge,studying here very peaceful
713,3691,NA,NA,1819,1920,us ug,Belong,Fishbowl,because everyone is focused on their own thing but are willing to make space for another person if needed
713,3691,NA,NA,1819,1920,us ug,Belong,OLounge,because everyone is focused on their own thing but are willing to make space for another person if needed
1448,3529,NA,NA,1819,1920,us ug,Belong,Courtyard,because everyone is eating in a common place like equals
1448,3529,NA,NA,1819,1920,us ug,Belong,OLounge,because it is a relaxing place with no judgement
1458,5653,NA,NA,1920,1920,us ug,Belong,Hallway1,i feel that i fit in here because i love to do work at the tables in this hallway and it is really safe feeling
1465,5593,NA,NA,1920,1920,us ug,Belong,MCC,that where i go for the msa meetings and i have made friends with them
1466,4945,NA,NA,1920,1920,us ug,Belong,MCC,a great place to relax and share time with people who have similar cultural experiences
1466,4945,NA,NA,1920,1920,us ug,Belong,TaylorLounge,very comfortable chairs and quiet area
440,1334,NA,NA,1718,1920,us ug,Belong,TaylorLounge,i can work quietly on my own without anyone bothering me or noticing me the arrangement of the furniture is inviting
1479,2236,NA,NA,1819,1920,us ug,Belong,FreshMarket,it is always filled with students and administrators of all ages and ethnicity very friendly workers
1479,2236,NA,NA,1819,1920,us ug,Belong,MCC,always welcoming and i love hearing the different languages spoken in circles
1479,2236,NA,NA,1819,1920,us ug,Belong,NSU,this is where i found my community on campus the one place where most people understand what it is like to be older than the average student
1482,6892,NA,NA,1920,1920,us ug,Belong,DuckNest,i feel connected at the duck nest because i attend body love sessions where they teach me self love and positivity for my mental health and physical health also when i am feeling stressed about anything i know i can count on the duck nest to better my day
1482,6892,NA,NA,1920,1920,us ug,Belong,Womens,i feel like the women center has so many resources that i feel like people should know about and they help me with ways to have a good time on the uo campus
1483,895,NA,NA,1617,1920,us ug,Belong,FallingSky,i go to falling sky all the time for food it has a very laid back atmosphere and the workers are incredibly friendly also there are always other students hanging out eating and or studying here
1483,895,NA,NA,1617,1920,us ug,Belong,Fishbowl,i always come here for snacks and lunch since it is so close to lawrence hall i always seem to run into friends here as well and it is a very comfortable and welcoming environment
1483,895,NA,NA,1617,1920,us ug,Belong,OLounge,i like the o lounge because it has a lot of space for studying without feeling like i am on display to people walking by it a little more private and it has good nooks to study in
354,1191,NA,NA,1718,1920,us ug,Belong,DuckNest,the duck nest is a place to be able to feel comfortable with sharing any struggles you may be going through i feel like i can talk to anyone in there and i know i will leave feeling better than when i came in
354,1191,NA,NA,1718,1920,us ug,Belong,Fishbowl,i feel like it is a place for everybody it has a positive atmosphere
1484,5874,NA,NA,1920,1920,us ug,Belong,AtriumEast,i was able to study in a quiet spot with happy faces
1484,5874,NA,NA,1920,1920,us ug,Belong,OLounge,i always saw lots of students working and no one judged me for being there
1485,8274,NA,NA,1920,1920,us ug,Belong,MCC,because i am multicultural
1485,8274,NA,NA,1920,1920,us ug,Belong,TaylorLounge,its a good study spot
1486,3182,NA,NA,1819,1920,us ug,Belong,Womens,i love the womens center and how welcoming they are to everyone
1490,656,NA,NA,1617,1920,us ug,Belong,Craft,it offers a variety of different crafts that i can do and i feel very welcomed here
634,3539,NA,NA,1819,1920,us ug,Belong,Courtyard,nice spot to study
1492,2867,NA,NA,1819,1920,us ug,Belong,OLounge,it a place where i feel connected with people i know can almost do anything i need to do and fairly close to food
1493,7343,NA,NA,1920,1920,us ug,Belong,Courtyard,i like to sit eat and do homework there it is easy to sit and do work and no one pays attention to you
1493,7343,NA,NA,1920,1920,us ug,Belong,DuckNest,the duck nest is a very welcoming place with lots of things to help destress and make me feel at ease
1493,7343,NA,NA,1920,1920,us ug,Belong,MCC,i enjoy the people and activities in the multicultural center
1495,6704,NA,NA,1920,1920,us ug,Belong,Womens,the women center itself just makes me feel special and empowered as a woman that there is a place for us that celebrates us every time i went in there was always someone greeting me with a smile that made me feel like i belonged and felt safe
434,1320,NA,NA,1718,1920,us ug,Belong,Craft,lots of creative people ready to collaborate chat lift each other up and teach each other new skills
434,1320,NA,NA,1718,1920,us ug,Belong,FallingSky,good lighting good food everyone is chill and they have fun activities
434,1320,NA,NA,1718,1920,us ug,Belong,Womens,people are very kind
1497,6302,NA,NA,1920,1920,us ug,Belong,Courtyard,mostly on weekends my friends and i will head down to panda express or subway and sit down at courtyard dining although it can get packed and somewhat crowded it a very relaxed and open environment where my friends and i can relax and take some stress off from our classes
1497,6302,NA,NA,1920,1920,us ug,Belong,FallingSky,about once a week my friends and i head down to falling sky to get there pizza deal an hour before closing it a very relaxed placed where we can wind down and enjoy some good food when other areas of campus seem overwhelmed or loud
1497,6302,NA,NA,1920,1920,us ug,Belong,OLounge,most studying i do is either back in my room at hamilton or here at the emu lounge it a very open place with room to sit down and study and there lots of natural light through the window that i like i have made connections with students in classes and sometimes we will meet up and study here when reviewing for a test or assignment
1498,3872,NA,NA,1819,1920,us ug,Belong,AtriumEast,i always feel welcomed to study there and a lot of my friends use it as a study spot
1498,3872,NA,NA,1819,1920,us ug,Belong,DuckNest,it very comforting and i know i will feel relaxed
386,1246,NA,NA,1718,1920,us ug,Belong,Courtyard,it a large space where everyone is eating studying being social which is what i also go there to do
386,1246,NA,NA,1718,1920,us ug,Belong,MCC,mills often has space for poc to settle and study hangout together i enjoy bringing friends
1501,2509,NA,NA,1819,1920,us ug,Belong,Fishbowl,i really like this area because it is by the food court and it is a social environment also the workers at starbucks are really kind and the fishbowl is a place i enjoy studying at also
1501,2509,NA,NA,1819,1920,us ug,Belong,OLounge,i just really enjoy being around this area because i can focus more with homework and a lot of my friends are around to chat
1501,2509,NA,NA,1819,1920,us ug,Belong,Womens,i feel like i can always count on this place having resources such as printing and feminine products the women here are also so genuine and nice i feel like it a place i can go to if i need to talk to someone
1506,1834,NA,NA,1819,1920,us ug,Belong,OLounge,it a nice environment
1507,7134,NA,NA,1920,1920,us ug,Belong,FallingSky,everyone friendly there
1508,3453,NA,NA,1819,1920,us ug,Belong,Fishbowl,enjoy spots to study
843,1948,NA,NA,1819,1920,us ug,Belong,Craft,i love doing different crafts and they have great resources and spaces to do so they also do free mini projects sometimes which are fun too
843,1948,NA,NA,1819,1920,us ug,Belong,MCC,it a nice space for minority students to get to know each other and have a nice place to do homework have meetings or just chill
1511,4232,NA,NA,1819,1920,us ug,Belong,DuckStore,good community
258,924,NA,NA,1617,1920,us ug,Belong,DuckNest,they welcome anyone and everyone and just let you relax
1515,8395,NA,NA,1920,1920,us ug,Belong,LGBTQA3,i am bisexual
1515,8395,NA,NA,1920,1920,us ug,Belong,Veterans,i am a veteran
1518,6141,NA,NA,1920,1920,us ug,Belong,AtriumEast,i dont know
1518,6141,NA,NA,1920,1920,us ug,Belong,AtriumSouth,i dont know
1518,6141,NA,NA,1920,1920,us ug,Belong,Craft,because i go in there often and really enjoy being there
289,1016,NA,NA,1617,1920,us ug,Belong,Mills,coffee hour
1521,5924,NA,NA,1920,1920,us ug,Belong,FallingSky,the only place to find beer on campus
1521,5924,NA,NA,1920,1920,us ug,Belong,OLounge,it is really cosy in the lounge
820,3667,NA,NA,1819,1920,us ug,Belong,TaylorLounge,the lounge is a nice place to relax and study or meet up with friends
1526,6215,NA,NA,1920,1920,us ug,Belong,Craft,this is a space that i not only feel welcomed in but also is a space that encourages creativity which is super cool i have met some cool individuals here and have had very positive experiences in this area
1526,6215,NA,NA,1920,1920,us ug,Belong,FallingSky,this is space i feel like i can escape to and they just let u be which is something i really appreciate the food is also super bomb good slices and drinks
1526,6215,NA,NA,1920,1920,us ug,Belong,MCC,they are nothing but accepting and open here i have gotten help for my korean language learning circle and every time has been a positive experience
1527,4783,NA,NA,1920,1920,us ug,Belong,OLounge,i really like the environment in the o lounge if it a good place to study with white noise and good lighting
1527,4783,NA,NA,1920,1920,us ug,Belong,Womens,the women center is always welcoming and the staff are very friendly
1528,8064,NA,NA,1920,1920,us ug,Belong,Fishbowl,i enjoy the food and can hang out with friends
1530,5725,NA,NA,1920,1920,us ug,Belong,Courtyard,because i feel safe
1531,5123,NA,NA,1920,1920,us ug,Belong,MCC,my background kind people
1532,5940,NA,NA,1920,1920,us ug,Belong,Craft,the craft center offers classes and things to do that i have always wanted to try when i went to sign up for classes my ta from studio was the one working there and i felt very at home and welcomed there
1534,3397,NA,NA,1819,1920,us ug,Belong,Fishbowl,the windows and bustle make this the epicenter of campus life
1534,3397,NA,NA,1819,1920,us ug,Belong,TaylorLounge,people respect each other and the piano creates a calming atmosphere
1534,3397,NA,NA,1819,1920,us ug,Belong,Womens,well for one i am a woman i feel the space is inclusive because the people that work there do their best to give resources to anyone that needs them they really do help make the uo experience more inclusive and cheaper for sure i love the staff and the space they created
1539,4944,NA,NA,1920,1920,us ug,Belong,DuckNest,although i have only been a few times just to check it out there were lots of helpful resources provided there
1542,5036,NA,NA,1920,1920,us ug,Belong,OLounge,i feel like people are very open and into just hanging out with everyone
532,1510,NA,NA,1718,1920,us ug,Belong,Fishbowl,doing homework here
532,1510,NA,NA,1718,1920,us ug,Belong,LGBTQA3,being a member of the community
532,1510,NA,NA,1718,1920,us ug,Belong,TaylorLounge,doing homework here or listening to music
914,2984,NA,NA,1819,1920,us ug,Belong,Hallway2,because it is a comfortable place to study
914,2984,NA,NA,1819,1920,us ug,Belong,Womens,because i am a woman
1543,4507,NA,NA,1819,1920,us ug,Belong,LGBTQA3,a community of my peers
1543,4507,NA,NA,1819,1920,us ug,Belong,Womens,a community of my peers
783,2750,NA,NA,1819,1920,us ug,Belong,Mills,people are of similar ethnicity background
1545,6056,NA,NA,1920,1920,us ug,Belong,AtriumEast,everyone else is studying so i can too
1545,6056,NA,NA,1920,1920,us ug,Belong,Fishbowl,everyone is there doing their own thing so i should be able to also
1546,4742,NA,NA,1920,1920,us ug,Belong,Fishbowl,nobody really cares what i am doing i do not really care about what others are doing the seating is comfortable
1546,4742,NA,NA,1920,1920,us ug,Belong,OLounge,it is nice and quiet to study people respect others and mostly keep quiet
1548,7756,NA,NA,1920,1920,us ug,Belong,Courtyard,i spent a lot of time studying in this area even if i was by myself i was almost always comfortable taking time here for my studies
1551,1935,NA,NA,1819,1920,us ug,Belong,Courtyard,i do homework near firstbank a lot i focus well there and am never worried about whether or not i fit in
1551,1935,NA,NA,1819,1920,us ug,Belong,Fishbowl,i meet lots of friends near starbucks especially to do homework i feel like starbucks employees and customers are always firndly
1552,1124,NA,NA,1617,1920,us ug,Belong,FreshMarket,i love getting lunch here with my friends
1556,7570,NA,NA,1920,1920,us ug,Belong,Craft,ceramics is a craft near and dear to my heart the staff at the front desk made it really easy for me to understand the procedure and how to interact with the various studios although i did not have the chance to get on the wheel i appreciated how fun it was to walk in and ask about the different opportunities
1558,7683,NA,NA,1920,1920,us ug,Belong,TaylorLounge,there i can connect with people that love the piano being played and playing the piano it is comfortable and the people there are very nice
1559,5371,NA,NA,1920,1920,us ug,Belong,Fishbowl,it is a very comfortable environment filled with my favorite restaurants
1559,5371,NA,NA,1920,1920,us ug,Belong,FreshMarket,there was a good variety of healthy choices
1559,5371,NA,NA,1920,1920,us ug,Belong,OLounge,it was a very good place to hang out with friends study and catch up
573,1014,NA,NA,1617,1920,us ug,Belong,Fishbowl,my friends always hangout here and i always see people i know
573,1014,NA,NA,1617,1920,us ug,Belong,FreshMarket,the staff are kind and friendly
1560,7225,NA,NA,1920,1920,us ug,Belong,AtriumEast,i did homework here as well great place
1560,7225,NA,NA,1920,1920,us ug,Belong,Hallway1,thats where i did my work good times man
1566,3959,NA,NA,1819,1920,us ug,Belong,AtriumEast,was a nice place to sit and have lunch
444,1349,NA,NA,1718,1920,us ug,Belong,Fishbowl,i worked around here so i knew the people and staff around the area
229,835,NA,NA,1617,1920,us ug,Belong,OLounge,comfortable
1571,7645,NA,NA,1920,1920,us ug,Belong,Fishbowl,i feel like i belong and fit in the fishbowl because i am able to be with my friends and study and everyone is able to do what they want there
1571,7645,NA,NA,1920,1920,us ug,Belong,MCC,i feel like i am accepted in the multicultural center because i am vietnamese american and it allowed me to see the diversity that is appreciated at uo
569,823,NA,NA,1617,1920,us ug,Belong,Fishbowl,the fishbowl is a space for everyone you can go study eat relax and enjoy yourself the fishbowl also is a space if gathering with friends or just hanging out it a very open space catered to everyone
175,691,NA,NA,1617,1920,us ug,Belong,Courtyard,i like studying there
175,691,NA,NA,1617,1920,us ug,Belong,MCC,the services and people are really nice
1577,4349,NA,NA,1819,1920,us ug,Belong,Fishbowl,it the best place to meet up with friends to do work eat or just socialize it always bright and full of people it feels like a place where you can interact with everyone coming from all different places from campus
1577,4349,NA,NA,1819,1920,us ug,Belong,Womens,as a woman of color it reassuring having a place where i can be myself feel safe and have many resources at my disposal their free printing is a bonus that i take advantage of as printing can get expensive over the course of a term
1579,5206,NA,NA,1920,1920,us ug,Belong,Fishbowl,can meet and spend time with lots of people
1579,5206,NA,NA,1920,1920,us ug,Belong,OLounge,like the tvs to watch sport and the relative quietness
1579,5206,NA,NA,1920,1920,us ug,Belong,TaylorLounge,piano
640,2410,NA,NA,1819,1920,us ug,Belong,OLounge,everyone there is super nice
1585,5216,NA,NA,1920,1920,us ug,Belong,Fishbowl,i felt connected in the fishbowl because i would always hang around my friends and eat together here pretty often
1585,5216,NA,NA,1920,1920,us ug,Belong,MCC,i felt connected here because everyone in there was really friendly and nice
1585,5216,NA,NA,1920,1920,us ug,Belong,OLounge,i felt connected here because i got a lot of work done here either by myself or with other classmates it felt like i fit in because many other students were doing their work there as well and respected people around them
1594,840,NA,NA,1617,1920,us ug,Belong,FallingSky,favorite pizza
1603,7717,NA,NA,1920,1920,us ug,Belong,AtriumEast,comfy chairs open area so it does not feel too crowded even on the busiest days lots of sunshine good place to eat lunch and catch up with a friend
1603,7717,NA,NA,1920,1920,us ug,Belong,Fishbowl,the fishbowl is where i usually like to meet a friend between classes if i can find a seat it really feels like the heart of campus i also spend too much money on starbucks
1603,7717,NA,NA,1920,1920,us ug,Belong,OLounge,this is one of my favorite places to study on campus it quiet not very crowded and whenever falling sky opens it smells like fresh baked pizza
1608,2544,NA,NA,1819,1920,us ug,Belong,Fishbowl,because it the place with food and i have studied a lot there with friends
1608,2544,NA,NA,1819,1920,us ug,Belong,Womens,i feel safe there
208,779,NA,NA,1617,1920,us ug,Belong,MCC,i see a lot of people who look like me living a mixed life of academics and social my community is represented here and gathers here
208,779,NA,NA,1617,1920,us ug,Belong,Mills,it is very comfortable and is very inclusive of representing different cultures there is also a nice mix of here of academics and social life
1610,5330,NA,NA,1920,1920,us ug,Belong,Craft,good vibes and a place to be creative
1610,5330,NA,NA,1920,1920,us ug,Belong,OLounge,one of my favorite places to do homework
1613,5157,NA,NA,1920,1920,us ug,Belong,MCC,im comfortable everywhere but this place i spent most of my time aside from eating
